raw_date,raw_title,raw_description,link
"October 12, 2022",West Islanders to have say in bus network redesign,"With no parking available at some REM stations, getting to a station by bus presents a challenge to STM and commuters.",https://montrealgazette.com/news/local-news/west-island-gazette/west-islanders-to-have-say-in-bus-network-redesign
"October 6, 2022",STM consulting West Islanders on how to redesign bus network,"STM officials note that with several major public transit projects being undertaken over the next few years, including the REM, the Pie-IX BRT, and in a few years, a potential Blue line metro extension",https://montrealgazette.com/news/local-news/west-island-gazette/stm-consulting-west-islanders-on-how-to-redesign-bus-network
"October 5, 2022",Chaotic internal communication led to cancellation of Montreal Pride parade: report,Recommends that the organization come up with a better way of managing its logistics and to improve its internal communication.,https://montrealgazette.com/news/local-news/chaotic-internal-communication-led-to-cancellation-of-montreal-pride-parade-report
"September 27, 2022","Duhaime 'not into building walls,' but doesn't rule out putting one at U.S. border","The Conservative Party of Quebec leader said that if elected premier, he would put pressure on Ottawa to ""turn off the tap"" at Roxham Rd., with ""all the options on the table.""",https://montrealgazette.com/news/local-news/conservative-leader-says-hed-replace-tramway-with-free-buses-in-quebec-city
"September 21, 2022",Leashed and muzzled dogs allowed on Montreal métro starting Oct. 15,"Nine-month pilot project comes with rules, including: ""Pick up and clean up any mess your dog may make.""",https://montrealgazette.com/news/local-news/leashed-and-muzzled-dogs-allowed-on-montreal-metro-starting-oct-15
"September 15, 2022",Opinion: Transport adapté changes have hit users hard,New limits on companions make it harder for seniors and people with disabilities to carry out daily activities.,https://montrealgazette.com/opinion/opinion-transport-adapte-changes-have-hit-users-hard
"September 12, 2022",STM's fully electric buses set to return to service Sept. 15,Montreal's transit agency pulled its entire New Flyer fleet in response to battery issues reported by other transit authorities.,https://montrealgazette.com/news/local-news/stms-fully-electric-buses-set-to-return-to-service-sept-15
"September 9, 2022",Brownstein: Queen Mary Rd. merchants fear the effects of reserved bus lanes,"“Many of our customers are seniors ... or mothers with kids, and if they can’t find parking close to the store, they’ll keep driving.”",https://montrealgazette.com/opinion/columnists/brownstein-queen-mary-rd-merchants-fear-the-effects-of-reserved-bus-lanes
"August 31, 2022",What's open and closed on Labour Day in Montreal,Most businesses and government offices will be closed for the holiday.,https://montrealgazette.com/news/local-news/whats-open-and-closed-on-labour-day-in-montreal
"August 28, 2022",Note from the editor: We're committed to comprehensive election coverage,Our reporters will follow seven campaigns leading up to Oct. 3.,https://montrealgazette.com/news/local-news/note-from-the-editor-were-committed-to-comprehensive-election-coverage
"August 27, 2022",STM temporarily takes electric buses off the streets,The preventive measure comes after other agencies reported incidents.,https://montrealgazette.com/news/local-news/stm-temporarily-takes-electric-buses-off-the-streets
"August 13, 2022","Pedestrian, 85, in critical condition after being struck by car in Brossard",Police say the man was struck while walking on De Londres St. shortly before 7 a.m.,https://montrealgazette.com/news/local-news/pedestrian-85-in-critical-condition-after-being-struck-by-car-in-brossard
"August 12, 2022",Former STM chair will lead an analysis of the Pride parade cancellation,"Philippe Schnobb will support Pride Montreal’s board, which has begun an internal post-mortem.",https://montrealgazette.com/news/local-news/former-stm-chair-will-lead-an-analysis-of-the-pride-parade-cancellation
"August 9, 2022","'It's scandalous,' Divers/Cité co-founder says of Pride cancellation","""In my world, you don’t cancel Pride,"" says Puelo Deir.",https://montrealgazette.com/news/local-news/its-scandalous-divers-cite-co-founder-says-of-pride-cancellation
"August 8, 2022",Pedestrian injured in collision with STM bus downtown,The injuries are not life-threatening.,https://montrealgazette.com/news/local-news/pedestrian-injured-in-collision-with-15-bus-downtown
"July 27, 2022","Dorval mayor says not extending REM another 700 metres ""makes no sense""","“If we want to commit to being a greener city, to reducing carbon emissions, to reducing car traffic, then we need to act,” says Marc Doret.",https://montrealgazette.com/news/local-news/west-island-gazette/dorval-mayor-says-not-extending-rem-another-700-metres-makes-no-sense
"July 22, 2022",She started as an STM cashier. Now she's the transit agency's top executive,Ridership is at 60 per cent of pre-pandemic levels and the STM is struggling with funding issues.,https://montrealgazette.com/news/local-news/she-started-as-an-stm-cashier-now-shes-the-transit-agencys-top-executive
"July 21, 2022",Place-des-Arts métro station becomes universally accessible,"All three elevators at the Green Line station are now in service, the Société de transport de Montréal announced on Thursday.",https://montrealgazette.com/news/local-news/place-des-arts-metro-station-becomes-universally-accessible
"July 20, 2022",'So much more freedom': Mont-Royal becomes Montreal's 20th accessible métro station,"""I used to take it when I was walking — now I can take it while I’m not,"" said wheelchair user Marie-Eve Veilleux.",https://montrealgazette.com/news/local-news/so-much-more-freedom-mont-royal-becomes-20th-accessible-metro-station
"June 21, 2022","No longer mandatory, masks are a rarity on Montreal public transit: survey","STM users reported “one of the most precipitous single-day drops ... probably because Montrealers' mask usage was always unusually high.""",https://montrealgazette.com/news/local-news/no-longer-mandatory-masks-are-a-rarity-on-montreal-public-transit-survey
"June 18, 2022","There are big holes in the new STM garage, but they're for a métro extension","It has become urgent to connect the métro system to the new REM, St-Laurent Mayor Alan DeSousa says.",https://montrealgazette.com/news/local-news/there-are-big-holes-in-the-new-stm-garage-but-theyre-for-a-metro-extension
"June 9, 2022",Transport ministry urged STM not to cancel métro platform barriers,"Despite a plea from the province, a $200-million subsidy, and a coroner's recommendation, the STM axed a project to install the barriers that suicide prevention groups say save lives.",https://montrealgazette.com/news/local-news/transport-ministry-urged-stm-not-to-cancel-metro-platform-barriers
